"LOAN_ID","MEMBER_ID","LOAN_AMOUNT","FUNDED_AMOUNT","TERM","INTEREST_RATE","EXPECTED_DEFAULT_RATE","SERVICE_FEE_RATE","INSTALLMENT","GRADE","SUBGRADE","EMPLOYMENT_LENGTH","HOME_OWNERSHIP","ANNUAL_INCOME","ANNUAL_INCOME_VERIFIED","ACCEPTED_DATE","EXPIRATION_DATE","LISTING_DATE","CREDIT_PULL_DATE","REVIEW_STATUS_DATE","REVIEW_STATUS","DESCRIPTION","PURPOSE","ADDRESS_ZIP","ADDRESS_STATE","INVESTOR_COUNT","INITIAL_LIST_STATUS","EMP_TITLE","INITIAL_LIST_STATUS_EXPIRE_DATE","ACCOUNTS_NOW_DELINQUENT","ACCOUNTS_OPEN_IN_PAST_24_MTHS","BANK_CARDS_AMOUNT_OPEN_TO_BUY","BANK_CARDS_UTILIZATION_RATIO","DEBT_TO_INCOME_RATIO","DELINQUENCIES_IN_LAST_2_YEARS","DELINQUENT_AMOUNT","EARLIEST_CREDIT_LINE_DATE","FICO_RANGE_LOW","FICO_RANGE_HIGH","INQUIRIES_IN_LAST_6_MONTHS","MONTHS_SINCE_LAST_DELINQUENCY","MONTHS_SINCE_LAST_RECORD","MONTHS_SINCE_LAST_INQUIRY","MONTHS_SINCE_RECENT_REVOLVING_DELINQUENCY","MONTHS_SINCE_RECENT_BANK_CARD","MORTGAGE_ACCOUNTS","OPEN_ACCOUNTS","PUBLIC_RECORDS","TOTAL_BALANCE_EXCLUDING_MORTGAGE","REVOLVING_BALANCE","REVOLVING_UTILIZATION","TOTAL_BANK_CARD_LIMIT","TOTAL_ACCOUNTS","TOTAL_IL_HIGH_CREDIT_LIMIT","NUM_REV_ACCTS","MTHS_SINCE_RECENT_BC_DLQ","PUB_REC_BANKRUPTCIES","NUM_ACCTS_EVER_120_PPD","CHARGEOFF_WITHIN_12_MTHS","COLLECTIONS_12_MTHS_EXMED","TAX_LIENS","MTHS_SINCE_LAST_MAJOR_DEROG","NUM_STATS","NUM_TL_OP_PAST_12_M","MO_SIN_RCNT_TL","TO_HI_CRED_LIM","TO_CUR_BAL","AVG_CUR_BAL","NUM_BC_TL","NUM_ACTV_BC_TL","NUM_BC_STATS","PCT_TL_NVR_DLQ","NUM_TL_90_G_DPD_24_M","NUM_TL_30_DPD","NUM_TL_120_DPD_2_M","NUM_IL_TL","MO_SIN_OLD_IL_ACCT","NUM_ACTV_REV_TL","MO_SIN_OLD_REV_TL_OP","MO_SIN_RCNT_REV_TL_OP","TOTAL_REV_HI_LIM","NUM_REV_TL_BAL_GT0","NUM_OP_REV_TL","TOT_COLL_AMT","PERCENT_OF_BANK_CARDS_OVER_75_PERCENT_UTIL"
"41081102","43956921","24000.0","9375.0","36","7.89","2.15","0.78","750.86","A","A5","120","MORTGAGE","103000.0","NOT_VERIFIED","2015-02-13T16:26:03.000-08:00","2015-02-27T16:34:56.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T16:10:42.000-08:00","","NOT_APPROVED","","credit_card","953xx","CA","0","F","Teacher","2015-02-13T18:00:00.000-08:00","0","4","23582","49.1","8.88","1","0.0","1985-04-13T16:00:00.000-08:00","715","719","0","20","","14","","3","2","19","0","71043","22861.0","39.5","46300","42","61901","28","","0","1","0","0","0","20","19","1","3","119801","71043","4179","11","6","6","97","1","0","0","11","167","7","358","3","57900","7","14","0","0.0"
"41071686","43947538","27525.0","12725.0","60","18.25","8.15","0.66","702.71","E","E1","120","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-14T13:21:34.000-08:00","2015-02-28T13:24:38.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:09:44.000-08:00","","NOT_APPROVED","","debt_consolidation","857xx","AZ","0","F","Flight chief ","2015-02-14T14:00:00.000-08:00","0","8","4000","0.0","27.02","1","0.0","2000-07-13T17:00:00.000-07:00","705","709","1","8","","1","8","31","1","9","0","54146","7611.0","38.4","4000","34","54124","15","8","0","0","0","0","0","","9","3","1","156509","118893","13210","5","0","1","91","0","0","0","18","139","1","175","1","19800","1","5","0","0.0"
"38578128","41362009","18000.0","3125.0","60","8.18","2.4","0.53","366.53","B","B1","120","MORTGAGE","55000.0","NOT_VERIFIED","2015-02-11T09:06:41.000-08:00","2015-02-25T10:30:18.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-09T08:32:04.000-08:00","","NOT_APPROVED","","debt_consolidation","282xx","NC","0","W","Co Owner / Sales & Marketing","2015-02-12T02:00:00.000-08:00","0","3","25366","60.4","22.22","0","0.0","1993-03-08T16:00:00.000-08:00","685","689","1","","24","5","","25","4","10","2","42172","42172.0","57.8","64100","23","0","16","","0","0","0","0","2","","10","1","5","151042","115972","12886","8","6","6","100","0","0","0","2","160","7","263","5","73000","7","9","0","50.0"
"41031246","43907058","23000.0","7875.0","36","9.99","3.55","0.85","742.04","B","B3","0","RENT","72000.0","NOT_VERIFIED","2015-02-14T16:57:03.000-08:00","2015-02-28T17:05:25.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T16:53:11.000-08:00","","NOT_APPROVED","","debt_consolidation","900xx","CA","0","F","Sales Associate","2015-02-14T18:00:00.000-08:00","0","1","5750","76.4","15.07","0","0.0","1993-12-14T16:00:00.000-08:00","685","689","0","38","","","","22","0","16","0","45988","24410.0","71.0","24400","33","31766","29","","0","0","0","0","0","","16","0","22","66166","45988","3066","15","6","8","97","0","0","0","4","174","12","254","22","34400","12","15","0","62.5"
"41070446","43946240","25000.0","9850.0","36","6.92","1.7","0.78","771.02","A","A4","60","MORTGAGE","140000.0","NOT_VERIFIED","2015-02-11T07:15:30.000-08:00","2015-02-25T07:22:13.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-11T07:14:43.000-08:00","2015-02-11T07:22:33.000-08:00","APPROVED","","credit_card","559xx","MN","0","F","Social Insurance Specialists","2015-02-11T10:00:00.000-08:00","0","9","11092","43.1","23.64","0","0.0","1994-12-10T16:00:00.000-08:00","710","714","1","66","","4","","1","2","13","0","137472","10154.0","32.3","19500","33","111546","15","","0","1","0","0","0","66","13","3","1","401056","346201","26631","7","1","2","87","0","0","0","15","208","4","242","1","31400","4","7","149","50.0"
"40980717","43856504","25000.0","9850.0","36","6.39","1.3","0.78","764.98","A","A2","0","OWN","60000.0","VERIFIED","2015-02-12T04:35:18.000-08:00","2015-02-26T04:38:20.000-08:00","2015-02-12T06:00:00.000-08:00","2015-02-12T04:29:21.000-08:00","2015-02-13T16:10:42.000-08:00","APPROVED","","credit_card","406xx","KY","0","F","","2015-02-12T06:00:00.000-08:00","0","13","27889","33.9","32.03","0","0.0","1979-01-11T16:00:00.000-08:00","715","719","0","","","8","","8","1","28","0","52785","27641.0","34.3","42200","55","40802","40","","0","0","0","0","0","","28","7","2","194082","118986","4250","21","10","11","100","0","0","0","13","126","20","433","2","80500","20","24","152","0.0"
"40931090","43806882","24000.0","8750.0","36","9.99","3.55","0.85","774.3","B","B3","120","RENT","67000.0","NOT_VERIFIED","2015-02-12T13:30:47.000-08:00","2015-02-27T20:19:46.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-11T12:04:41.000-08:00","","NOT_APPROVED","","credit_card","112xx","NY","0","F","supervisor","2015-02-14T06:00:00.000-08:00","0","3","6094","84.8","29.87","0","0.0","1995-06-10T17:00:00.000-07:00","670","674","1","","","2","","17","0","7","0","79466","34106.0","84.8","40200","8","51896","5","","0","0","0","0","0","","7","2","10","92096","79466","11352","5","4","5","100","0","0","0","3","49","4","236","17","40200","4","5","0","40.0"
"40523479","43388319","35000.0","19650.0","60","16.99","7.33","0.61","869.66","D","D3","96","RENT","112000.0","NOT_VERIFIED","2015-02-13T18:18:41.000-08:00","2015-02-27T18:24:19.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-12T23:24:06.000-08:00","","NOT_APPROVED","","debt_consolidation","852xx","AZ","0","F","EQUIPMENT LEAD TECH","2015-02-14T06:00:00.000-08:00","0","8","40579","45.8","12.84","0","0.0","2002-01-12T16:00:00.000-08:00","670","674","1","","","1","","1","0","27","0","39524","35208.0","37.3","74900","48","9460","41","","0","0","0","0","0","","27","3","1","103860","39524","1464","30","14","17","100","0","0","0","5","79","15","108","1","94400","15","26","0","11.8"
"41030883","43906671","25000.0","9650.0","36","6.39","1.3","0.78","764.98","A","A2","36","MORTGAGE","200000.0","NOT_VERIFIED","2015-02-12T21:15:06.000-08:00","2015-02-26T21:17:59.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T21:07:19.000-08:00","","NOT_APPROVED","","credit_card","483xx","MI","0","F","Managing Counsel","2015-02-13T06:00:00.000-08:00","0","5","2720","83.6","13.15","0","0.0","1990-07-12T17:00:00.000-07:00","700","704","0","38","","7","","6","3","15","0","132340","27773.0","69.4","16600","25","116619","15","","0","2","0","0","0","38","15","3","6","356539","321694","21446","6","4","4","92","0","0","0","7","90","7","295","6","40000","7","8","0","75.0"
"40950309","43826083","24000.0","8625.0","36","7.89","2.15","0.78","750.86","A","A5","48","RENT","65000.0","NOT_VERIFIED","2015-02-11T09:34:27.000-08:00","2015-02-25T09:40:01.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-11T09:33:11.000-08:00","","NOT_APPROVED","","debt_consolidation","299xx","SC","0","F","Owner/ Therapist","2015-02-11T10:00:00.000-08:00","0","1","10076","50.1","4.95","0","0.0","2004-07-10T17:00:00.000-07:00","670","674","0","42","","","42","3","4","3","0","10124","10124.0","50.1","20200","15","0","7","42","0","4","0","0","0","45","3","1","3","20200","10124","3375","5","3","3","60","0","0","0","4","122","3","123","3","20200","3","3","44","33.3"
"40961661","43837504","25000.0","9500.0","36","7.89","2.15","0.78","782.15","A","A5","96","MORTGAGE","100000.0","NOT_VERIFIED","2015-02-13T14:10:12.000-08:00","2015-02-27T14:14:27.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T14:08:58.000-08:00","2015-02-13T14:14:42.000-08:00","APPROVED","","debt_consolidation","954xx","CA","0","F","RN","2015-02-13T18:00:00.000-08:00","0","2","17071","56.7","11.11","1","0.0","1997-01-12T16:00:00.000-08:00","705","709","0","14","","2","58","28","3","11","0","40088","22835.0","51.5","39400","27","24516","16","58","0","0","0","0","0","","11","0","13","485816","448082","44808","9","4","4","88","0","0","0","8","136","5","217","25","44300","5","8","0","25.0"
"40921254","43797044","25000.0","9475.0","36","7.89","2.15","0.78","782.15","A","A5","0","RENT","72000.0","NOT_VERIFIED","2015-02-13T08:40:51.000-08:00","2015-02-27T08:44:36.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-11T20:33:56.000-08:00","","NOT_APPROVED","","credit_card","123xx","NY","0","F","Group leader","2015-02-13T10:00:00.000-08:00","0","8","1801","93.5","18.57","0","0.0","2004-06-11T17:00:00.000-07:00","665","669","0","","","17","","8","0","21","0","121952","25999.0","78.1","27800","44","84189","25","","0","0","0","0","0","","21","2","8","117489","121952","6098","14","6","6","100","0","0","0","19","128","6","119","8","33300","6","10","0","100.0"
"40959490","43835230","25000.0","9475.0","36","6.92","1.7","0.78","771.02","A","A4","120","MORTGAGE","63300.0","NOT_VERIFIED","2015-02-12T17:35:41.000-08:00","2015-02-26T17:48:04.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-08T19:18:10.000-08:00","","NOT_APPROVED","","debt_consolidation","166xx","PA","0","F","Registered Nurse","2015-02-12T18:00:00.000-08:00","0","9","165251","12.1","21.29","0","0.0","1987-12-08T16:00:00.000-08:00","735","739","0","28","","9","28","15","3","32","0","39851","28339.0","12.4","187900","63","13814","51","","0","0","0","0","0","","32","3","1","393614","172227","6151","25","9","14","98","0","0","0","8","139","14","326","1","229400","14","30","0","7.1"
"41131210","44007030","24000.0","8400.0","36","8.18","2.2","0.85","754.07","B","B1","120","MORTGAGE","60000.0","NOT_VERIFIED","2015-02-14T14:14:47.000-08:00","2015-02-28T14:27:05.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:11:35.000-08:00","","NOT_APPROVED","","credit_card","326xx","FL","0","F","Owner","2015-02-14T18:00:00.000-08:00","0","1","4201","90.8","22.66","0","0.0","2001-05-13T17:00:00.000-07:00","695","699","0","","","","","28","2","7","0","48450","41499.0","87.7","45700","14","12860","9","","0","0","0","0","0","","7","1","5","133587","117591","16799","7","4","4","100","0","0","0","3","85","4","165","5","47300","4","5","0","100.0"
"41000805","43876592","25000.0","9400.0","36","7.89","2.15","0.78","782.15","A","A5","108","RENT","85000.0","NOT_VERIFIED","2015-02-13T08:05:15.000-08:00","2015-02-27T08:12:35.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T08:03:47.000-08:00","","NOT_APPROVED","","debt_consolidation","606xx","IL","0","F","police officer","2015-02-13T10:00:00.000-08:00","0","6","7913","76.1","21.53","1","0.0","1994-10-12T17:00:00.000-07:00","685","689","0","18","","7","18","6","1","17","0","64889","27305.0","60.5","33100","40","64474","10","","0","0","0","0","0","","17","4","6","109684","64889","3817","5","2","3","97","0","0","0","28","244","4","227","6","45100","4","6","288","66.7"
"40929671","43805412","28500.0","12900.0","60","7.89","2.2","0.47","576.38","A","A5","36","MORTGAGE","94500.0","SOURCE_VERIFIED","2015-02-12T15:49:36.000-08:00","2015-02-26T15:50:46.000-08:00","2015-02-12T18:00:00.000-08:00","2015-02-09T08:07:32.000-08:00","2015-02-14T11:13:34.000-08:00","APPROVED","","credit_card","357xx","AL","0","W","Systems Engineer","2015-02-13T06:00:00.000-08:00","0","2","2839","90.1","22.88","0","0.0","2000-06-08T17:00:00.000-07:00","730","734","0","","","","","73","2","15","0","89877","30210.0","79.3","28600","23","87747","11","","0","0","0","0","0","","15","1","7","281404","232424","16602","2","2","2","100","0","0","0","10","122","4","176","7","38100","4","6","0","100.0"
"40413750","43278611","28000.0","12375.0","36","6.68","1.5","0.78","860.47","A","A3","24","RENT","160000.0","NOT_VERIFIED","2015-02-04T09:34:15.000-08:00","2015-02-25T08:05:46.000-08:00","2015-02-11T10:00:00.000-08:00","2015-02-04T09:32:34.000-08:00","","NOT_APPROVED","","credit_card","900xx","CA","0","F","TAX","2015-02-11T10:00:00.000-08:00","0","9","24666","54.7","15.61","0","0.0","1991-11-03T16:00:00.000-08:00","680","684","2","38","","2","53","2","3","23","0","94588","31430.0","51.5","49500","44","81905","32","53","0","2","0","0","0","38","23","5","2","146405","94588","4299","19","11","11","90","0","0","0","9","140","18","279","2","64500","18","20","0","27.3"
"40921948","43797765","24000.0","8350.0","36","6.92","1.7","0.78","740.18","A","A4","108","MORTGAGE","70000.0","NOT_VERIFIED","2015-02-14T06:52:48.000-08:00","2015-02-28T07:00:30.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T06:48:52.000-08:00","","NOT_APPROVED","","credit_card","335xx","FL","0","F","Sales Manager","2015-02-14T10:00:00.000-08:00","0","1","13766","47.3","13.44","1","0.0","1971-10-13T17:00:00.000-07:00","680","684","1","11","","4","","82","4","9","0","26840","15304.0","47.5","26100","20","0","13","","0","0","0","0","0","","9","1","4","286566","256181","32023","6","3","4","90","0","0","0","2","69","5","520","4","32200","5","7","0","75.0"
"41061527","43937330","25000.0","9250.0","36","7.89","2.15","0.78","782.15","A","A5","36","MORTGAGE","80000.0","NOT_VERIFIED","2015-02-13T10:46:35.000-08:00","2015-02-27T10:51:25.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-13T10:46:12.000-08:00","","NOT_APPROVED","","credit_card","891xx","NV","0","F","Controller","2015-02-13T14:00:00.000-08:00","0","0","5824","84.3","18.71","1","0.0","1981-12-12T16:00:00.000-08:00","665","669","0","22","","1","32","66","4","11","0","42946","31376.0","79.0","37200","22","23115","14","32","0","2","0","0","0","22","11","0","32","347815","298270","33141","9","5","7","85","1","0","0","4","279","5","398","66","39700","5","9","2627","60.0"
"41131230","44007050","24000.0","8225.0","36","9.17","3.0","0.85","765.1","B","B2","72","RENT","125000.0","NOT_VERIFIED","2015-02-14T16:10:14.000-08:00","2015-02-28T16:22:40.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T16:08:41.000-08:00","","NOT_APPROVED","","debt_consolidation","917xx","CA","0","F","Software Engineer","2015-02-14T18:00:00.000-08:00","0","9","27194","48.9","12.78","0","0.0","1995-08-14T17:00:00.000-07:00","685","689","1","53","","6","53","15","0","16","0","35266","26006.0","48.1","53200","35","40168","29","53","0","7","0","0","0","53","16","1","6","94268","35266","2204","26","8","12","77","0","0","0","6","150","8","234","6","54100","8","13","29235","33.3"
"41069636","43945387","25000.0","9175.0","36","6.68","1.5","0.78","768.28","A","A3","120","RENT","76000.0","NOT_VERIFIED","2015-02-09T09:58:37.000-08:00","2015-02-27T09:37:56.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-09T09:57:23.000-08:00","2015-02-13T09:38:16.000-08:00","APPROVED","","debt_consolidation","986xx","WA","0","F","IT Specialist","2015-02-13T10:00:00.000-08:00","0","5","64716","21.1","18.42","0","0.0","1987-08-08T17:00:00.000-07:00","745","749","1","","","1","","12","3","22","0","39449","25366.0","22.8","82000","57","24299","46","","0","0","0","0","0","","22","2","1","304799","180782","9039","21","6","10","100","0","0","0","7","109","9","330","1","111100","9","20","0","11.1"
"39897923","42742662","25000.0","9100.0","36","6.68","1.5","0.78","768.28","A","A3","120","MORTGAGE","1350000.0","NOT_VERIFIED","2015-02-13T14:22:24.000-08:00","2015-02-27T14:23:58.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-10T08:59:59.000-08:00","","NOT_APPROVED","","credit_card","601xx","IL","0","F","Director, Cargo Services-America's ","2015-02-13T18:00:00.000-08:00","0","2","17744","69.6","1.61","1","0.0","1982-02-09T16:00:00.000-08:00","685","689","0","10","","16","10","14","2","13","0","61012","42830.0","62.3","58400","22","43606","14","10","0","0","0","0","0","","13","0","14","293931","212937","16380","9","7","7","81","0","0","0","5","137","9","396","14","68700","9","10","0","42.9"
"41101003","43976824","25000.0","9050.0","36","6.39","1.3","0.78","764.98","A","A2","120","MORTGAGE","64000.0","NOT_VERIFIED","2015-02-14T07:43:51.000-08:00","2015-02-28T07:58:39.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-14T07:41:01.000-08:00","","NOT_APPROVED","","debt_consolidation","300xx","GA","0","F","Instructor","2015-02-14T10:00:00.000-08:00","0","1","17771","58.8","17.26","0","0.0","1985-05-13T17:00:00.000-07:00","725","729","0","","","18","","29","2","18","0","32293","28257.0","45.2","43100","32","6500","28","","0","0","0","0","0","","18","0","18","234951","183709","10806","16","8","10","100","0","0","0","1","28","11","357","18","62500","11","15","0","40.0"
"40940740","43816544","25000.0","8900.0","36","6.92","1.7","0.78","771.02","A","A4","0","MORTGAGE","120000.0","NOT_VERIFIED","2015-02-12T11:46:39.000-08:00","2015-02-26T11:52:40.000-08:00","2015-02-12T14:00:00.000-08:00","2015-02-12T11:45:41.000-08:00","","NOT_APPROVED","","credit_card","641xx","MO","0","F","","2015-02-12T14:00:00.000-08:00","0","4","20097","59.3","9.86","0","0.0","1986-06-11T17:00:00.000-07:00","695","699","1","","","6","","6","4","16","0","37348","37348.0","60.2","49400","35","0","30","","0","0","0","0","0","","16","2","5","115399","86225","5389","25","7","12","100","0","0","0","1","129","8","344","5","62000","8","15","0","25.0"
"41099663","43975410","25000.0","8875.0","60","11.53","4.46","0.53","550.2","B","B5","96","MORTGAGE","70000.0","NOT_VERIFIED","2015-02-13T11:48:48.000-08:00","2015-02-27T11:55:32.000-08:00","2015-02-13T14:00:00.000-08:00","2015-02-09T07:32:20.000-08:00","2015-02-13T12:16:03.000-08:00","APPROVED","","other","176xx","PA","0","F","Sales","2015-02-13T14:00:00.000-08:00","0","2","10739","45.8","28.12","1","0.0","1991-09-08T17:00:00.000-07:00","710","714","0","13","","7","41","90","3","13","0","60010","9755.0","29.7","19800","36","71175","22","43","0","0","0","0","0","","13","1","11","103975","60010","5001","8","5","5","88","0","0","0","11","157","9","281","40","32800","9","10","1000","0.0"
"40561365","43426128","25000.0","8850.0","36","5.93","1.0","0.78","759.76","A","A1","72","MORTGAGE","125000.0","NOT_VERIFIED","2015-02-14T13:02:48.000-08:00","2015-02-28T13:09:13.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:00:28.000-08:00","","NOT_APPROVED","","credit_card","474xx","IN","0","F","Chief Operations Officer","2015-02-14T14:00:00.000-08:00","0","4","101722","11.7","14.51","0","0.0","1977-03-13T16:00:00.000-08:00","790","794","2","","","3","","14","6","17","0","148033","20856.0","15.7","115200","34","179393","15","","0","0","0","0","0","","17","3","3","548668","384089","22593","10","4","7","100","0","0","0","13","113","6","455","3","132600","6","10","0","0.0"
"40353700","43218542","25000.0","8775.0","36","5.93","1.0","0.78","759.76","A","A1","120","RENT","67100.0","NOT_VERIFIED","2015-02-14T08:23:46.000-08:00","2015-02-28T08:29:15.000-08:00","2015-02-14T10:00:00.000-08:00","2015-02-09T16:29:27.000-08:00","","NOT_APPROVED","","credit_card","208xx","MD","0","F","Yard Foreman","2015-02-14T10:00:00.000-08:00","0","2","5911","59.5","25.04","0","0.0","2000-03-09T16:00:00.000-08:00","730","734","0","","","","","19","0","5","0","30297","8689.0","59.5","14600","21","61035","10","","0","0","0","0","0","","5","0","19","75635","30297","6059","7","2","2","100","0","0","0","11","179","2","159","19","14600","2","2","0","0.0"
"40806664","43682400","25000.0","8650.0","36","5.93","1.0","0.78","759.76","A","A1","120","MORTGAGE","120000.0","SOURCE_VERIFIED","2015-02-11T13:17:04.000-08:00","2015-02-25T13:22:01.000-08:00","2015-02-11T14:00:00.000-08:00","2015-02-05T15:35:46.000-08:00","","NOT_APPROVED","","home_improvement","359xx","AL","0","F","Agent","2015-02-11T14:00:00.000-08:00","0","1","2268","88.7","13.91","0","0.0","2002-10-04T17:00:00.000-07:00","720","724","0","48","","","","50","3","7","0","54480","46013.0","89.9","20000","15","28232","7","","0","0","0","0","0","","7","0","19","221432","169510","24216","5","1","2","93","0","0","0","5","139","3","133","29","51200","3","4","0","50.0"
"41161600","44037415","25600.0","8975.0","36","6.39","1.3","0.78","783.34","A","A2","120","MORTGAGE","130000.0","NOT_VERIFIED","2015-02-14T13:25:08.000-08:00","2015-02-28T13:28:44.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-14T13:23:40.000-08:00","","NOT_APPROVED","","credit_card","337xx","FL","0","F","IT Manager","2015-02-14T14:00:00.000-08:00","0","4","12623","70.8","32.31","0","0.0","1988-11-13T16:00:00.000-08:00","740","744","0","","","20","","43","4","25","0","196334","31519.0","53.9","43300","36","214434","19","","0","0","0","0","0","","25","1","9","503433","419159","16766","12","6","8","100","0","0","0","13","177","9","315","26","58500","9","14","0","50.0"
"40941130","43816955","35000.0","18325.0","36","11.53","4.6","0.85","1154.66","B","B5","120","RENT","100161.0","NOT_VERIFIED","2015-02-14T00:39:50.000-08:00","2015-02-28T00:48:13.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-14T00:39:00.000-08:00","","NOT_APPROVED","","debt_consolidation","787xx","TX","0","F","Inormation Technology Specialist","2015-02-14T06:00:00.000-08:00","0","1","2565","93.8","12.51","0","0.0","1986-02-13T16:00:00.000-08:00","695","699","0","","","","","131","0","6","0","41341","39135.0","84.7","41700","11","0","9","","0","0","0","0","0","","6","0","14","48779","41341","6890","7","4","4","100","0","0","0","1","117","4","340","14","46200","4","5","0","100.0"
"39937800","42782538","26000.0","9150.0","36","6.68","1.5","0.78","799.01","A","A3","108","OWN","102000.0","NOT_VERIFIED","2015-02-13T07:49:04.000-08:00","2015-02-27T07:52:54.000-08:00","2015-02-13T10:00:00.000-08:00","2015-02-13T07:32:54.000-08:00","","NOT_APPROVED","","debt_consolidation","119xx","NY","0","F","General manager","2015-02-13T10:00:00.000-08:00","0","9","6491","36.4","18.19","0","0.0","2000-10-12T17:00:00.000-07:00","705","709","1","38","","1","","10","1","14","0","58233","4802.0","32.2","10200","26","61801","14","","0","2","0","0","0","38","14","3","4","263440","240462","17176","8","3","5","92","0","0","0","11","172","6","164","6","14900","6","10","0","20.0"
"41151585","44027435","35000.0","18050.0","60","17.57","7.85","0.61","880.61","D","D4","120","RENT","198000.0","NOT_VERIFIED","2015-02-13T19:12:38.000-08:00","2015-02-27T19:26:27.000-08:00","2015-02-14T06:00:00.000-08:00","2015-02-13T19:12:23.000-08:00","","NOT_APPROVED","","debt_consolidation","956xx","CA","0","F","deputy sheriff","2015-02-14T06:00:00.000-08:00","0","1","500","0.0","4.93","0","0.0","1996-10-13T17:00:00.000-07:00","675","679","1","55","","0","66","46","4","4","0","18246","0.0","0.0","500","17","30738","5","66","0","3","0","0","0","59","4","0","13","31238","18246","4562","4","0","1","70","0","0","0","7","132","0","220","46","500","0","1","0","0.0"
"41161199","44036998","30000.0","13050.0","36","9.17","3.0","0.85","956.37","B","B2","48","OWN","92000.0","NOT_VERIFIED","2015-02-13T14:56:41.000-08:00","2015-02-27T15:01:43.000-08:00","2015-02-13T18:00:00.000-08:00","2015-02-13T14:56:05.000-08:00","","NOT_APPROVED","","credit_card","296xx","SC","0","F","QSC-QUALITY STANDARDS CONTROLLER","2015-02-13T18:00:00.000-08:00","0","4","35037","51.6","24.16","0","0.0","1980-04-12T16:00:00.000-08:00","715","719","0","79","","4","","1","0","20","0","86114","37651.0","48.1","72400","32","71771","16","","0","8","0","0","0","79","20","3","1","149971","86114","4306","14","9","9","67","0","0","0","16","418","10","158","1","78200","10","11","0","11.1"
"41071470","43947309","34000.0","16825.0","36","10.99","4.3","0.85","1112.96","B","B4","120","OWN","250000.0","NOT_VERIFIED","2015-02-14T11:01:15.000-08:00","2015-02-28T11:02:03.000-08:00","2015-02-14T14:00:00.000-08:00","2015-02-13T10:44:06.000-08:00","","NOT_APPROVED","","credit_card","070xx","NJ","0","F","President","2015-02-14T14:00:00.000-08:00","0","5","7096","73.0","15.88","0","0.0","1983-06-12T17:00:00.000-07:00","705","709","1","","","3","","8","5","20","0","107580","79779.0","71.0","99340","33","39092","23","","0","0","0","0","0","","20","2","3","445532","375218","18760","20","14","20","100","0","0","","5","114","16","380","8","112440","15","16","0","35.7"
"40921728","43797538","30000.0","12700.0","36","8.18","2.2","0.85","942.59","B","B1","48","MORTGAGE","350000.0","NOT_VERIFIED","2015-02-12T20:15:21.000-08:00","2015-02-26T20:25:53.000-08:00","2015-02-13T06:00:00.000-08:00","2015-02-12T20:13:26.000-08:00","","NOT_APPROVED","","debt_consolidation","327xx","FL","0","F","Construction Manager","2015-02-13T06:00:00.000-08:00","0","7","18726","39.2","10.94","1","0.0","1978-05-12T17:00:00.000-07:00","730","734","0","18","","2","18","1","3","16","0","110828","18907.0","41.0","30800","23","139385","12","18","0","0","0","0","0","","16","3","1","482189","381312","23832","6","4","6","91","0","0","0","8","82","9","441","1","46100","9","11","0","16.7"
"40971207","43847029","25900.0","8475.0","60","25.8","11.45","0.71","772.4","G","G1","24","MORTGAGE","65000.0","NOT_VERIFIED","2015-02-14T14:26:22.000-08:00","2015-02-28T14:32:41.000-08:00","2015-02-14T18:00:00.000-08:00","2015-02-14T14:06:40.000-08:00","","NOT_APPROVED","","other","283xx","NC","0","F","Company Commander","2015-02-14T18:00:00.000-08:00","0","4","1048","91.0","25.07","0","0.0","2009-12-13T16:00:00.000-08:00","700","704","0","","","22","","17","0","12","0","95347","16039.0","75.7","11700","24","92598","3","","0","0","0","0","0","","12","2","6","113798","95347","7946","1","1","1","100","0","0","0","21","62","3","17","6","21200","3","3","0","100.0"
